cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
2324,waterchem_COND_NARS_FLAG,COND_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Conductivity. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_QA_FLAG,COND_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_RESULT,COND_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_RL,COND_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_COND_UNITS,COND_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: conductivity,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DATE_COL,DATE_COL,Water Chemistry,NRSA 2324 Water Chemistry,Date of data collection in field,VERIF,,,,Single metadata definition,waterchem,15,1
2324,waterchem_DOC_BATCH_ID,DOC_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Dissolved Organic Carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_DATE_ANALYZED,DOC_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_DILUTION_FACTOR,DOC_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Dissolved Organic Carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_HOLDING_TIME,DOC_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_MDL,DOC_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_NARS_COMMENT,DOC_NARS_COMMENT,Water Chemistry,NRSA 2324 Water Chemistry,Comment to explain NARS_FLAG for dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_NARS_FLAG,DOC_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Dissolved Organic Carbon. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_QA_FLAG,DOC_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_RESULT,DOC_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_RL,DOC_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Dissolved Organic Carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_DOC_UNITS,DOC_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: dissolved organic carbon,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_LAB,LAB,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory processing sample,COLUMN,,,,Single metadata definition,waterchem,6,1
2324,waterchem_MAGNESIUM_BATCH_ID,MAGNESIUM_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_HOLDING_TIME,MAGNESIUM_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_MDL,MAGNESIUM_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_NARS_FLAG,MAGNESIUM_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Magnesium. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_QA_FLAG,MAGNESIUM_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_RESULT,MAGNESIUM_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_RL,MAGNESIUM_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MAGNESIUM_UNITS,MAGNESIUM_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: magnesium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_MATRIX,MATRIX,Water Chemistry,NRSA 2324 Water Chemistry,"Type of sample (e.g., water, sediment, tissue)",COLUMN,,,,Single metadata definition,waterchem,6,1
2324,waterchem_NITRATE_N_BATCH_ID,NITRATE_N_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Nitrate as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_DATE_ANALYZED,NITRATE_N_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_DILUTION_FACTOR,NITRATE_N_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Nitrate as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_HOLDING_TIME,NITRATE_N_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_MDL,NITRATE_N_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_NARS_FLAG,NITRATE_N_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Nitrate as N. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_QA_FLAG,NITRATE_N_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_RESULT,NITRATE_N_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_RL,NITRATE_N_RL,Water Chemistry,NRSA 2324 Water Chemistry,Reporting limit of nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_N_UNITS,NITRATE_N_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: nitrate,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Nitrate+Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: Nitrate+Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): Nitrate+Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of nitrate-nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"Flag assigned by NARS: nitrate-nitrite. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: Nitrate+Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: nitrate-nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Nitrate+Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRATE_NITRITE_N_UNITS,NITRATE_NITRITE_N_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: nitrate-nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_DATE_ANALYZED,NITRITE_N_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_DILUTION_FACTOR,NITRITE_N_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_HOLDING_TIME,NITRITE_N_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_MDL,NITRITE_N_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_NARS_FLAG,NITRITE_N_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Nitrite as N. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_QA_FLAG,NITRITE_N_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_RESULT,NITRITE_N_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_RL,NITRITE_N_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Nitrite as N,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NITRITE_N_UNITS,NITRITE_N_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: nitrite,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_BATCH_ID,NTL_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Lab batch id - Total nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_DATE_ANALYZED,NTL_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date of lab analysis - Total nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_DILUTION_FACTOR,NTL_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Total nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_HOLDING_TIME,NTL_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Holding time (days) - Total nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_MDL,NTL_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method Detection Limit: Total Nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_NARS_FLAG,NTL_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Total Nitrogen. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_QA_FLAG,NTL_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: Total Nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_RESULT,NTL_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Total Nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_RL,NTL_RL,Water Chemistry,NRSA 2324 Water Chemistry,Method Reporting Limit: Total Nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_NTL_UNITS,NTL_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units - Total nitrogen,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_BATCH_ID,PH_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_DATE_ANALYZED,PH_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_HOLDING_TIME,PH_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_NARS_FLAG,PH_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: pH. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_QA_FLAG,PH_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_RESULT,PH_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PH_UNITS,PH_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: pH,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_BATCH_ID,POTASSIUM_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Laboratory Batch ID for Potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_DATE_ANALYZED,POTASSIUM_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date sample analyzed for analyte: potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_DILUTION_FACTOR,POTASSIUM_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_HOLDING_TIME,POTASSIUM_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Time from sampling to analysis (days): potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_MDL,POTASSIUM_MDL,Water Chemistry,NRSA 2324 Water Chemistry,Method detection limit of potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_NARS_FLAG,POTASSIUM_NARS_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,"NARS flag translated from QA flag by lab: Potassium. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_QA_FLAG,POTASSIUM_QA_FLAG,Water Chemistry,NRSA 2324 Water Chemistry,QA flag assigned by lab: potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_RESULT,POTASSIUM_RESULT,Water Chemistry,NRSA 2324 Water Chemistry,Analyte value: potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_RL,POTASSIUM_RL,Water Chemistry,NRSA 2324 Water Chemistry,Reporting limit of potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_POTASSIUM_UNITS,POTASSIUM_UNITS,Water Chemistry,NRSA 2324 Water Chemistry,Units of measurement: potassium,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PSTL_CODE,PSTL_CODE,Water Chemistry,NRSA 2324 Water Chemistry,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,waterchem,15,1
2324,waterchem_PTL_BATCH_ID,PTL_BATCH_ID,Water Chemistry,NRSA 2324 Water Chemistry,Lab batch id - Total phosphorus,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PTL_DATE_ANALYZED,PTL_DATE_ANALYZED,Water Chemistry,NRSA 2324 Water Chemistry,Date of lab analysis - Total phosphorus,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PTL_DILUTION_FACTOR,PTL_DILUTION_FACTOR,Water Chemistry,NRSA 2324 Water Chemistry,Factor used to correct results based on dilution of sample by lab: Total Phosphorus,COLUMN,,,,Single metadata definition,waterchem,1,1
2324,waterchem_PTL_HOLDING_TIME,PTL_HOLDING_TIME,Water Chemistry,NRSA 2324 Water Chemistry,Holding time (days) - Total phosphorus,COLUMN,,,,Single metadata definition,waterchem,1,1
