cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_definition_what_it_measures,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_DATE_ANALYZED,CHLA_DATE_ANALYZED,Date sample analyzed for analyte: chlorophyll-a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_DILUTION_FACTOR,CHLA_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Chlorophyll-a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_EXTRACT,CHLA_EXTRACT,chlorophyll-a amount in extract by volume (ug/L),COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_EXTRACT_UNITS,CHLA_EXTRACT_UNITS,Chlorophyll a: Extract units,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_HOLDING_TIME,CHLA_HOLDING_TIME,Time from sampling to analysis (days): chlorophyll-a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_MDL,CHLA_MDL,Method detection limit of chlorophyll-a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_NARS_FLAG,CHLA_NARS_FLAG,"NARS flag translated from QA flag by lab: Chlorophyll a. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_QA_FLAG,CHLA_QA_FLAG,QA flag assigned by lab: Chlorophyll a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_RESULT,CHLA_RESULT,Analyte value: chlorophyll-a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_RL,CHLA_RL,Method Reporting Limit: Chlorophyll a,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_UNITS,CHLA_UNITS,Units - Chlorophyll-a as ug/L in water sample,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_VOLUME_ADJUST,CHLA_VOLUME_ADJUST,--,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLA_VOLUME_FILTERED,CHLA_VOLUME_FILTERED,Volume filtered for chlorophyll-a sample,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_BATCH_ID,CHLORIDE_BATCH_ID,Laboratory Batch ID for Chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DATE_ANALYZED,CHLORIDE_DATE_ANALYZED,Date sample analyzed for analyte: chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DILUTION_FACTOR,CHLORIDE_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_HOLDING_TIME,CHLORIDE_HOLDING_TIME,Time from sampling to analysis (days): chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_MDL,CHLORIDE_MDL,Method detection limit of chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_NARS_FLAG,CHLORIDE_NARS_FLAG,"NARS flag translated from QA flag by lab: Chloride. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_QA_FLAG,CHLORIDE_QA_FLAG,QA flag assigned by lab: chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_RESULT,CHLORIDE_RESULT,Analyte value: chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_RL,CHLORIDE_RL,Reporting limit of analyte: chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_UNITS,CHLORIDE_UNITS,Units of measurement: chloride,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_BATCH_ID,COLOR_BATCH_ID,Laboratory Batch ID for Color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_DATE_ANALYZED,COLOR_DATE_ANALYZED,Date sample analyzed for analyte: color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_DILUTION_FACTOR,COLOR_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_HOLDING_TIME,COLOR_HOLDING_TIME,Time from sampling to analysis (days): color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_MDL,COLOR_MDL,Method Detection Limit: Color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_NARS_FLAG,COLOR_NARS_FLAG,"NARS flag translated from QA flag by lab: Color. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_QA_FLAG,COLOR_QA_FLAG,QA flag assigned by lab: color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_RESULT,COLOR_RESULT,Analyte value: color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_RL,COLOR_RL,Method Reporting Limit: Color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COLOR_UNITS,COLOR_UNITS,Units of measurement: color,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_BATCH_ID,COND_BATCH_ID,Laboratory Batch ID for Conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_DATE_ANALYZED,COND_DATE_ANALYZED,Date sample analyzed for analyte: conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_HOLDING_TIME,COND_HOLDING_TIME,Time from sampling to analysis (days): conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_MDL,COND_MDL,Method Detection Limit: Conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_NARS_FLAG,COND_NARS_FLAG,"NARS flag translated from QA flag by lab: Conductivity. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_QA_FLAG,COND_QA_FLAG,QA flag assigned by lab: conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_RESULT,COND_RESULT,Analyte value: conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_RL,COND_RL,Method Reporting Limit: Conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_COND_UNITS,COND_UNITS,Units of measurement: conductivity,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DATE_COL,DATE_COL,Date of data collection in field,VERIF,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_BATCH_ID,DOC_BATCH_ID,Laboratory Batch ID for Dissolved Organic Carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_DATE_ANALYZED,DOC_DATE_ANALYZED,Date sample analyzed for analyte: dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_DILUTION_FACTOR,DOC_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Dissolved Organic Carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_HOLDING_TIME,DOC_HOLDING_TIME,Time from sampling to analysis (days): dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_MDL,DOC_MDL,Method detection limit of dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_NARS_COMMENT,DOC_NARS_COMMENT,Comment to explain NARS_FLAG for dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_NARS_FLAG,DOC_NARS_FLAG,"NARS flag translated from QA flag by lab: Dissolved Organic Carbon. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_QA_FLAG,DOC_QA_FLAG,QA flag assigned by lab: dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_RESULT,DOC_RESULT,Analyte value: dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_RL,DOC_RL,Method Reporting Limit: Dissolved Organic Carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_DOC_UNITS,DOC_UNITS,Units of measurement: dissolved organic carbon,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_LAB,LAB,Laboratory processing sample,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_BATCH_ID,MAGNESIUM_BATCH_ID,Laboratory Batch ID for Magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DATE_ANALYZED,Date sample analyzed for analyte: magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_HOLDING_TIME,MAGNESIUM_HOLDING_TIME,Time from sampling to analysis (days): magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_MDL,MAGNESIUM_MDL,Method detection limit of magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_NARS_FLAG,MAGNESIUM_NARS_FLAG,"NARS flag translated from QA flag by lab: Magnesium. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_QA_FLAG,MAGNESIUM_QA_FLAG,QA flag assigned by lab: magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_RESULT,MAGNESIUM_RESULT,Analyte value: magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_RL,MAGNESIUM_RL,Method Reporting Limit: Magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_UNITS,MAGNESIUM_UNITS,Units of measurement: magnesium,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_MATRIX,MATRIX,"Type of sample (e.g., water, sediment, tissue)",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_BATCH_ID,NITRATE_N_BATCH_ID,Laboratory Batch ID for Nitrate as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DATE_ANALYZED,NITRATE_N_DATE_ANALYZED,Date sample analyzed for analyte: nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DILUTION_FACTOR,NITRATE_N_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Nitrate as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_HOLDING_TIME,NITRATE_N_HOLDING_TIME,Time from sampling to analysis (days): nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_MDL,NITRATE_N_MDL,Method detection limit of nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_NARS_FLAG,NITRATE_N_NARS_FLAG,"NARS flag translated from QA flag by lab: Nitrate as N. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_QA_FLAG,NITRATE_N_QA_FLAG,QA flag assigned by lab: nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_RESULT,NITRATE_N_RESULT,Analyte value: nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_RL,NITRATE_N_RL,Reporting limit of nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_UNITS,NITRATE_N_UNITS,Units of measurement: nitrate,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,Laboratory Batch ID for Nitrate+Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_DATE_ANALYZED,Date sample analyzed for analyte: Nitrate+Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_HOLDING_TIME,Time from sampling to analysis (days): Nitrate+Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_MDL,Method detection limit of nitrate-nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_NARS_FLAG,"Flag assigned by NARS: nitrate-nitrite. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_QA_FLAG,QA flag assigned by lab: Nitrate+Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RESULT,Analyte value: nitrate-nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_RL,Method Reporting Limit: Nitrate+Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_UNITS,NITRATE_NITRITE_N_UNITS,Units of measurement: nitrate-nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,Laboratory Batch ID for Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_DATE_ANALYZED,NITRITE_N_DATE_ANALYZED,Date sample analyzed for analyte: nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_DILUTION_FACTOR,NITRITE_N_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_HOLDING_TIME,NITRITE_N_HOLDING_TIME,Time from sampling to analysis (days): nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_MDL,NITRITE_N_MDL,Method detection limit of nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_NARS_FLAG,NITRITE_N_NARS_FLAG,"NARS flag translated from QA flag by lab: Nitrite as N. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_QA_FLAG,NITRITE_N_QA_FLAG,QA flag assigned by lab: nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_RESULT,NITRITE_N_RESULT,Analyte value: nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_RL,NITRITE_N_RL,Method Reporting Limit: Nitrite as N,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_UNITS,NITRITE_N_UNITS,Units of measurement: nitrite,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_BATCH_ID,NTL_BATCH_ID,Lab batch id - Total nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_DATE_ANALYZED,NTL_DATE_ANALYZED,Date of lab analysis - Total nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_DILUTION_FACTOR,NTL_DILUTION_FACTOR,Factor used to correct results based on dilution of sample by lab: Total nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_HOLDING_TIME,NTL_HOLDING_TIME,Holding time (days) - Total nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_MDL,NTL_MDL,Method Detection Limit: Total Nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_NARS_FLAG,NTL_NARS_FLAG,"NARS flag translated from QA flag by lab: Total Nitrogen. ND = Non-detect, L = Estimated, Q = Quality-related issue, S = Shipping time exceedence, H = Holding time exceedence, NR = No lab result for analyte",COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_QA_FLAG,NTL_QA_FLAG,QA flag assigned by lab: Total Nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_RESULT,NTL_RESULT,Total Nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_RL,NTL_RL,Method Reporting Limit: Total Nitrogen,COLUMN,,,,PARAMETER,waterchem
2324,NRSA 2324 Water Chemistry,Water Chemistry,waterchem_NTL_UNITS,NTL_UNITS,Units - Total nitrogen,COLUMN,,,,PARAMETER,waterchem
